2670.1641002904	-1.92333336671193
5926.7198695732	-2.05666661262512
5915.2864459156	-2.23999993006388
5631.0431444576	-2.34666665395101
5540.6417950176	-2.4233333269755
5854.197000588	-2.68333331743876
5338.6628269236	-2.37333329518636
5347.1924707108	-1.51666665077209
5472.8209145204	-0.686666667461395
5198.8100393336	0.0766666680574417
5042.937554166	0.419999986886978
4716.4414784304	0.089999998609225
4958.8280671588	-0.39999999354283
4805.3236894624	-0.660000006357829
5138.753849966	-0.830000003178914
5352.072656358	-0.863333324591319
5511.0188076056	-0.863333344459534
5800.1487208716	-0.973333319028219
5669.0386571512	-1.01333334048589
5618.5740215068	-0.966666678587596
5855.2954670332	-1.07333330313365
5683.1689007012	-1.14000002543132
5636.6865972344	-0.813333332538605
5692.4601561156	-0.526666661103566
5438.9863262732	-0.363333334525426
5316.0740692092	-0.263333325584729
5276.0686135084	-0.623333334922791
5353.8820696424	-0.81333331267039
5494.35862133	-0.699999988079071
5574.7718877136	-0.350000003973643
5278.6113253028	-0.266666665673256
4516.6770378872	0.176666670789321
4237.9107856248	0.743333319822947
4733.5478922076	1.48000001907349
4308.3139253848	1.69666667779287
4333.9797031752	1.51333332061768
4309.245514322	0.229999999205271
4362.369375078	-0.886666655540466
4897.6722451244	-2.81333341201146
4937.8189334	-2.40000001589457
5197.2018166764	-4.72333319981893
5333.7846082944	-5.13666661580404
5738.197383872	-6.70000012715658
5520.191663208	-8.35000006357829
6202.93034174	-8.80666669209798
6168.918551614	-10.3699998855591
6581.7786639852	-10.7366666793823
6127.8841520388	-12.2233327229818
6839.3713118056	-12.3333333333333
6092.5596576936	-13.0766665140788
6451.3800892708	-12.3266665140788
6744.852395568	-11.8233331044515
6299.9831303036	-11.636666615804
6931.3644848072	-10.7533334096273
7276.2267519364	-9.47666676839193
7122.9663574888	-9.18333307902018
6692.9373555732	-9.30666669209798
8391.184798198	-9.43666648864746
8265.5926297488	-9.76666704813639
8153.4775221468	-9.61333338419596
7502.1823769848	-9.66333325703939
7957.0901771848	-9.59333356221517
7238.5351334584	-9.52000013987223
7970.7225850272	-9.42999998728434
8140.7003607652	-9.29666678110758
8531.8194527532	-8.85333315531413
9043.05274992	-8.3133331934611
8687.7264387	-7.92999982833862
8271.3451945324	-7.66333325703939
8631.0500233336	-7.32000001271566
8135.1968023768	-6.82333342234294
7977.2189497744	-6.32333326339722
8350.6391451036	-5.6966667175293
7575.762128324	-5.36999988555908
7313.74083143	-4.99333333969116
7523.598472608	-4.89666668574015
6834.6634550188	-5.49666674931844
7618.3403064064	-6.25333325068156
6668.6741394104	-6.48333326975505
7268.4205145888	-6.28666671117147
7056.8819857308	-6.22333335876465
6625.7084594644	-5.82333326339722
6869.5854108164	-5.22666660944621
7145.4672074116	-4.80666669209798
6490.7678654936	-4.34999990463257
6976.7192642132	-4.14999993642171
6157.7671109904	-4.84333340326945
7422.8207681596	-4.91666682561239
7306.830210986	-5.69999996821086
7394.1906843484	-5.91333325703939
7872.3350930332	-7.6200000445048
7973.0972251136	-8.75666681925456
8181.7008730388	-7.73000001907349
7855.7748319544	-6.73000001907349
7424.5452581288	-7.73000001907349
7852.2585305264	-8.72999954223633
7755.5879542028	-8.72999954223633
7388.4960631724	-9.72999954223633
7887.3066924508	-9.72999954223633
7721.457104384	-9.72999954223633
7491.8459379408	-11.4200000762939
7456.6536940804	-11.2199999491374
7406.2158658376	-10
