704.0837066308	-7.66333325703939
698.5952770504	-7.32000001271566
701.5410569348	-6.82333342234294
649.0035903464	-6.32333326339722
633.5123204684	-5.6966667175293
605.0797273116	-5.36999988555908
534.1926803104	-4.99333333969116
504.7791316944	-4.89666668574015
473.0708902464	-5.49666674931844
469.6357360732	-6.25333325068156
440.7457523744	-6.48333326975505
452.7241580732	-6.28666671117147
447.0122196324	-6.22333335876465
496.0703173044	-5.82333326339722
487.0441715604	-5.22666660944621
491.6031518688	-4.80666669209798
497.9470060164	-4.34999990463257
493.927495322	-4.14999993642171
516.155527184	-4.84333340326945
476.7683463552	-4.91666682561239
487.588647602	-5.69999996821086
473.9882112232	-5.91333325703939
509.7900457332	-7.6200000445048
516.8999280008	-8.75666681925456
519.7141991692	-7.73000001907349
515.7032310992	-6.73000001907349
507.9430697408	-7.73000001907349
506.5184502156	-8.72999954223633
509.3652592396	-8.72999954223633
493.3227213928	-9.72999954223633
480.9502795092	-9.72999954223633
483.1512156992	-9.72999954223633
489.3244899776	-11.4200000762939
473.963881616	-11.2199999491374
489.2426865952	-10
495.7208111316	-8.93333307902018
532.8311967744	-7.78333314259847
461.62229206	-7.07999992370606
456.042431798	-6.1833332379659
435.922932342	-5.29333337148031
437.01309705	-4.91666666666667
435.3947584952	-4.94000005722046
424.9702482248	-5.31333335240682
429.4547394552	-5.27666664123535
416.9805537788	-5.00666666030884
452.3215905236	-3.74000000953674
487.3347910488	-2.86666663487752
493.3181554544	-2.73333326975505
489.0647647844	-2.91666666666667
505.3801797196	-2.58999991416931
503.4913456524	-2.26999990145365
514.9113175	-1.9533333381017
511.7639696212	-1.91666666666667
470.0254410652	-1.80000003178914
468.8276553944	-1.4533333381017
439.0483816636	-0.639999985694885
407.9584850336	-0.0200000007947286
381.8256958848	0.106666666766008
352.6620438548	-0.136666664853692
364.8099764796	0.066666666418314
371.1446038968	0.17333333628873
357.7146494628	0.0633333306759596
339.4169089308	0.1400000055631
357.3577931596	0.146666668355465
359.9064472932	-0.239999997119109
374.6478527188	-0.62666666507721
394.621005012	-0.800000011920929
404.7469857544	-1.79999995231628
441.1495693984	-1.79999995231628
441.784226306	-2.21000003814697
443.5680161528	-3
444.6860872676	-2.73000001907349
437.2935985936	-3.80999994277954
413.9764829452	-5.80999994277954
418.7633364032	-4.85333331425985
408.8660528084	-5.1299999554952
417.3241670864	-4.87999979654948
412.7890431408	-4.82000017166138
437.4513899456	-5.80000019073486
441.0146596008	-5.80000019073486
451.0456751708	-5.91000016530355
463.392519548	-6.69333346684774
479.808444838	-7.43666664759318
570.922320532	-7.78666671117147
556.3474630152	-7.59666665395101
720.44760438	-7.17666657765706
604.2263110476	-6.42000007629395
582.4807653288	-5.8600001335144
571.7391529908	-5.58333333333333
545.1427999684	-5.47000010808309
65.9341932604	-5.73999993006388
493.6244660484	-6.16000000635783
501.1525250832	-6.32000001271566
518.143349854	-10.0933332443237
538.4006108572	-11.5133333206177
582.4176303632	-11.9466667175293
620.386947768	-11.8799997965495
617.31404427	-10.7299995422363
615.9769135428	-11.7666664123535
1245.4593549312	-13.3399998346965
595.9950623556	-14.6966663996379
601.531375944	-14.3733329772949
601.7687627732	-14.7566668192546
580.525358706	-13.8200000127157
601.455134804	-13.0599997838338
583.3783472032	-12.6066668828328
557.6096437032	-11.386666615804
558.2597156856	-10.2000001271566
531.8290418768	-9.01333332061768
514.8148626484	-8.53666655222575
502.055604372	-8.28333314259847
463.379001204	-8.19999980926514
461.8850999952	-8.42000007629395
886.1621123904	-8.34333356221517
483.0782033348	-8.5533332824707
473.62049623	-8.53333346048991
72.388802634	-8.62333329518636
868.2853072276	-8.49666659037272
470.1689030408	-8.45666694641113
482.5425251352	-8.31000010172526
454.7028689972	-8.60999997456869
481.316513012	-8.42333348592122
481.9035319168	-8.79333305358887
480.5450697068	-9.72999954223633
511.7738378076	-9.72999954223633
508.8522046472	-10.7299995422363
559.3683273716	-12.7299995422363
556.493883536	-15.7299995422363
586.2601769952	-17.25
570.0822615656	-18.410000483195
590.2489346512	-16.4133335749308
612.6718957792	-12.7799997329712
582.2609192504	-10.9199997584025
577.6455720196	-9.78000005086263
536.4554961912	-9.08666674296061
510.9796794536	-8.12666686375936
462.544577838	-7.94666655858358
452.0460821008	-8.86999988555908
481.371354088	-11.1466665267944
492.433805316	-13.0866667429606
535.4102579696	-16.2366669972738
568.7984283256	-20.0866673787435
598.557024654	-17.5999997456868
599.5660438132	-15.2166668574015
588.0453388072	-16.0033334096273
618.1270569948	-20.6466668446859
626.540392526	-20.9699999491374
643.501105032	-22.0933329264323
651.5844496656	-21.1433334350586
667.65886344	-21.2199999491374
669.9040085728	-19.2333329518636
677.795581064	-18.1733334859212
667.5248028892	-17.0833339691162
624.3567783776	-15.8900000254313
617.4985597708	-14.3700002034505
614.7620825436	-12.1999998092651
586.05716436	-9.94000021616618
611.2722186564	-7.81999985376994
582.2673187976	-6.21666669845581
561.19884217	-5.73000001907349
534.3522052996	-5.26333332061768
505.8029763348	-5.50000015894572
513.4368640088	-6.25666666030884
531.331971822	-6.5
509.5643664996	-6.90333334604899
520.1093179816	-6.92333332697551
545.0605165176	-6.67999998728434
541.7681688748	-6.47333335876465
541.504370436	-6.58666658401489
547.629357408	-6.55000003178914
540.2582647036	-6.27666664123535
509.3126308456	-5.98000001907349
514.9578510384	-5.92666673660278
500.9319928516	-5.98999993006388
503.5645808204	-6.3066668510437
500.3863403524	-6.11666679382324
506.115942376	-5.94999996821086
513.777097048	-5.50666681925456
487.6793286672	-4.83333349227905
477.7936185764	-3.45666662851969
466.520830514	-2.02333331108093
443.0646359452	-1.33666670322418
425.1455301712	-0.679999987284342
420.998745394	-0.476666659116745
401.198320824	-0.463333328564962
415.9969216056	-0.540000001589457
444.534491084	-0.503333330154419
479.0313932284	-0.783333321412404
461.1287899336	-1.05333334207535
485.6339482868	-5.19333338737488
511.001296862	-8.69000021616618
570.4668004484	-11.396666208903
620.7255416824	-14.6299997965495
670.3293781772	-15.7299995422363
711.3427850812	-16.75
757.45013875	-17.8166669209798
769.709836894	-20.4733333587646
811.5742805332	-21.6500002543132
812.5286264868	-23.056666692098
819.0816461292	-24.1500002543132
851.2384587816	-25.6500002543132
871.2352217736	-25.9133332570394
871.7768931512	-25.9633337656657
880.3665758552	-25.9033336639404
889.7881587512	-25.7833334604899
873.6105336828	-25.396666208903
932.5760335768	-25.3299999237061
965.1066284408	-25.0033327738444
961.8886770696	-24.9933338165283
1003.6114711876	-25.1966667175293
1023.6591838696	-25.5166664123535
1051.5597370424	-25.4800001780192
1061.524045624	-25.7666670481364
1084.4990062536	-26.2133337656657
1099.462346584	-26.6099993387858
1085.9699464084	-26.7566668192546
1070.2680967616	-27.3433329264323
1067.7012177712	-27.7600002288818
1038.7487074664	-28.7000001271566
1047.9162806104	-28.9633331298828
1033.8207828212	-30.6433327992757
1041.515110322	-30.7299995422363
1040.8026441192	-30.7299995422363
1057.911633274	-31.7666664123535
1066.0139926424	-31.2966664632161
1070.509359964	-29.5999997456868
1048.7832148772	-26.3833338419596
1017.3333017496	-24.4966665903727
1001.8037195472	-22.5633335113525
985.7970663868	-21.3999996185303
1014.1486419448	-20.4166666666667
1004.5831859272	-19.7766666412354
974.0535966776	-19.0400002797445
939.2682256284	-19.2266667683919
891.88612897	-19.5166670481364
876.2764152652	-20.2666664123535
864.9566388448	-20.4733327229818
877.369600958	-20.7433325449626
877.6577679008	-20.7866662343343
919.837831776	-20.5166670481364
915.6525869348	-20.5600001017253
928.883001126	-20.556666692098
927.2697065308	-19.443333307902
889.2411196152	-18.6333332061768
909.1061353924	-18.7133331298828
877.42461434	-17.7299995422363
824.7705835956	-17.7299995422363
831.6476480432	-16.7299995422363
